id,attributions,primaryTypeDisplayName,containingPlaces,internationalPhoneNumber,placesWebsiteUri,editorialSummary,regularOpeningHours,utcOffsetMinutes,priceLevel,priceRange,rating,userRatingCount
ChIJmxC1NAD7mUcR8QG5G9KY39c,,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",,,https://www.lucapizzanapoletana.de/,,"{'openNow': True, 'periods': [{'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: Closed'], 'nextCloseTime': '2024-12-18T20:00:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.8,168.0
ChIJPVbqNtL6mUcRr08MEmuJIgs,,"{'text': 'Mexican restaurant', 'languageCode': 'en'}",,+49 7071 550256,https://el-chico-restaurants.com/,"{'text': 'Longtime, kid-friendly chain serving Tex-Mex staples & margaritas in a colorful space.', 'languageCode': 'en'}","{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 12, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 12, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 12, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 12, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 12, 'minute': 0}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 12:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2024-12-18T11:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.0,1252.0
ChIJfe6Lh9H6mUcRgmQtePU9rSw,,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",,+49 7071 367980,https://istanbultuebingen.de/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 45}}, {'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 45}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 45}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 45}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 45}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 45}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 45}}], 'weekdayDescriptions': ['Monday: 11:00\u202fAM\u2009–\u20099:45\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:45\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:45\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:45\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:45\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:45\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:45\u202fPM'], 'nextCloseTime': '2024-12-18T20:45:00Z'}",60,PRICE_LEVEL_INEXPENSIVE,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",3.7,1065.0
ChIJCQ0dq437mUcRIhvpIGfxWiI,,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",,+49 7071 9699630,,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 3, 'minute': 0}}, {'open': {'day': 1, 'hour': 10, 'minute': 0}, 'close': {'day': 2, 'hour': 3, 'minute': 0}}, {'open': {'day': 2, 'hour': 10, 'minute': 0}, 'close': {'day': 3, 'hour': 3, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 0}, 'close': {'day': 4, 'hour': 3, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 0}, 'close': {'day': 5, 'hour': 3, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 5, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 5, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20095:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20093:00\u202fAM'], 'nextCloseTime': '2024-12-19T02:00:00Z'}",60,PRICE_LEVEL_INEXPENSIVE,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",3.8,274.0
ChIJHeYeH_r7mUcRjK7N2j6Lhhk,,"{'text': 'Restaurant', 'languageCode': 'en'}","[{'name': 'places/ChIJ52lnJ9L6mUcRaYjRA3F_ZXo', 'id': 'ChIJ52lnJ9L6mUcRaYjRA3F_ZXo'}]",+49 7071 139150,http://mari-tuebingen.de/,,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 0, 'minute': 0}}, {'open': {'day': 2, 'hour': 12, 'minute': 0}, 'close': {'day': 2, 'hour': 14, 'minute': 0}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 0, 'minute': 0}}, {'open': {'day': 3, 'hour': 12, 'minute': 0}, 'close': {'day': 3, 'hour': 14, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 0, 'minute': 0}}, {'open': {'day': 4, 'hour': 12, 'minute': 0}, 'close': {'day': 4, 'hour': 14, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 0, 'minute': 0}}, {'open': {'day': 5, 'hour': 12, 'minute': 0}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u2009–\u20092:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: Closed'], 'nextOpenTime': '2024-12-18T11:00:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.6,30.0
ChIJI6CVktP6mUcRdoklZ-0caeA,,"{'text': 'Cafe', 'languageCode': 'en'}",,+49 7071 8850707,http://www.tangentejour.de/,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 1, 'minute': 0}}, {'open': {'day': 1, 'hour': 9, 'minute': 0}, 'close': {'day': 2, 'hour': 1, 'minute': 0}}, {'open': {'day': 2, 'hour': 9, 'minute': 0}, 'close': {'day': 3, 'hour': 1, 'minute': 0}}, {'open': {'day': 3, 'hour': 9, 'minute': 0}, 'close': {'day': 4, 'hour': 1, 'minute': 0}}, {'open': {'day': 4, 'hour': 9, 'minute': 0}, 'close': {'day': 5, 'hour': 1, 'minute': 0}}, {'open': {'day': 5, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 2, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 0, 'hour': 2, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20091:00\u202fAM'], 'nextCloseTime': '2024-12-19T00:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",3.9,560.0
ChIJ--n1SdL6mUcRpASGRErF91k,,"{'text': 'Asian restaurant', 'languageCode': 'en'}",,,,,"{'openNow': True, 'periods': [{'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 19, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 19, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 19, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 19, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 19, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 19, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed'], 'nextCloseTime': '2024-12-18T18:00:00Z'}",60,PRICE_LEVEL_INEXPENSIVE,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",3.7,116.0
ChIJuZhzLaz7mUcR-RLZoGdZK-I,,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",,,https://www.tü-meinessen.de/,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 3, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20093:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM'], 'nextCloseTime': '2024-12-18T20:00:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",4.6,145.0
ChIJ6UflI6H7mUcRTP0VZP9e62U,,"{'text': 'Fast food restaurant', 'languageCode': 'en'}","[{'name': 'places/ChIJBwi8_ND6mUcRQk1Ufb-7W5Q', 'id': 'ChIJBwi8_ND6mUcRQk1Ufb-7W5Q'}]",+49 7071 3659933,https://hendlburg-tuebingen.de/,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM'], 'nextCloseTime': '2024-12-18T20:00:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",2.9,21.0
ChIJFYecuNH6mUcR5wmmb8W_1Vg,,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",,+49 7071 365533,,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 9, 'minute': 30}, 'close': {'day': 1, 'hour': 2, 'minute': 0}}, {'open': {'day': 1, 'hour': 9, 'minute': 30}, 'close': {'day': 2, 'hour': 2, 'minute': 0}}, {'open': {'day': 2, 'hour': 9, 'minute': 30}, 'close': {'day': 3, 'hour': 2, 'minute': 0}}, {'open': {'day': 3, 'hour': 9, 'minute': 30}, 'close': {'day': 4, 'hour': 2, 'minute': 0}}, {'open': {'day': 4, 'hour': 9, 'minute': 30}, 'close': {'day': 5, 'hour': 2, 'minute': 0}}, {'open': {'day': 5, 'hour': 9, 'minute': 30}, 'close': {'day': 6, 'hour': 5, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 30}, 'close': {'day': 0, 'hour': 5, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 9:30\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 9:30\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 9:30\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 9:30\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 9:30\u202fAM\u2009–\u20095:00\u202fAM', 'Saturday: 9:30\u202fAM\u2009–\u20095:00\u202fAM', 'Sunday: 9:30\u202fAM\u2009–\u20092:00\u202fAM'], 'nextCloseTime': '2024-12-19T01:00:00Z'}",60,PRICE_LEVEL_INEXPENSIVE,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",3.8,489.0
ChIJD0cBzNH6mUcRaZsQbNLKyI8,,"{'text': 'Sandwich shop', 'languageCode': 'en'}",,+49 7071 9798106,https://restaurants.subway.com/de/deutschland/bw/tubingen/europaplatz-1-7?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=41241&utm_campaign=evergreen-2020&y_source=1_MTQ5Mjc5NzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"{'text': 'Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.', 'languageCode': 'en'}","{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 23, 'minute': 0}}, {'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 23, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u200911:00\u202fPM'], 'nextCloseTime': '2024-12-18T22:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",3.2,508.0
ChIJZygGFuj7mUcR0FJdppJTL7Q,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 176 42672123,,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 0, 'minute': 0}}, {'open': {'day': 1, 'hour': 10, 'minute': 0}, 'close': {'day': 2, 'hour': 0, 'minute': 0}}, {'open': {'day': 2, 'hour': 10, 'minute': 0}, 'close': {'day': 3, 'hour': 0, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 0}, 'close': {'day': 4, 'hour': 0, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 0}, 'close': {'day': 5, 'hour': 0, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 3, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 3, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u200912:00\u202fAM'], 'nextCloseTime': '2024-12-18T23:00:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",4.7,93.0
ChIJx774JR_7mUcR3_uhwg9KT_c,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 550895,http://www.restaurant-hoelderlinturm.de/,,"{'openNow': False, 'periods': [{'open': {'day': 2, 'hour': 11, 'minute': 30}, 'close': {'day': 2, 'hour': 14, 'minute': 0}}, {'open': {'day': 2, 'hour': 17, 'minute': 30}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 30}, 'close': {'day': 3, 'hour': 14, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 30}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 30}, 'close': {'day': 4, 'hour': 14, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 30}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 30}, 'close': {'day': 5, 'hour': 14, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 30}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 30}, 'close': {'day': 6, 'hour': 14, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 30}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 11:30\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200910:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200910:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200910:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200910:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200910:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2024-12-18T10:30:00Z'}",60,,,5.0,80.0
ChIJMTjKcn_7mUcRN2rN8A4_YZc,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 8882633,https://www.gardens.de/,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 1, 'hour': 0, 'minute': 0}}, {'open': {'day': 1, 'hour': 10, 'minute': 30}, 'close': {'day': 2, 'hour': 0, 'minute': 0}}, {'open': {'day': 2, 'hour': 10, 'minute': 30}, 'close': {'day': 3, 'hour': 0, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 30}, 'close': {'day': 4, 'hour': 0, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 30}, 'close': {'day': 5, 'hour': 0, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 30}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:30\u202fAM\u2009–\u200912:00\u202fAM'], 'nextCloseTime': '2024-12-18T23:00:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.6,174.0
ChIJgbc7VAD7mUcRFK-2BDoQmI8,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 63927730,,,"{'openNow': True, 'periods': [{'open': {'day': 1, 'hour': 7, 'minute': 0}, 'close': {'day': 1, 'hour': 15, 'minute': 30}}, {'open': {'day': 2, 'hour': 7, 'minute': 0}, 'close': {'day': 2, 'hour': 15, 'minute': 30}}, {'open': {'day': 3, 'hour': 7, 'minute': 0}, 'close': {'day': 3, 'hour': 15, 'minute': 30}}, {'open': {'day': 4, 'hour': 7, 'minute': 0}, 'close': {'day': 4, 'hour': 15, 'minute': 30}}, {'open': {'day': 5, 'hour': 7, 'minute': 0}, 'close': {'day': 5, 'hour': 15, 'minute': 30}}, {'open': {'day': 6, 'hour': 8, 'minute': 30}, 'close': {'day': 6, 'hour': 15, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20093:30\u202fPM', 'Sunday: Closed'], 'nextCloseTime': '2024-12-18T14:30:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",4.9,18.0
